id,datetime,from,to,communication,quality
2486,2009-01-26 21:30:00,Ios,Android,Message,High
2487,2009-01-26 21:45:00,Android,Android,Message,Low
2488,2009-01-26 22:00:00,Android,Ios,Message,High
2489,2009-01-26 22:15:00,Android,Android,Message,High
2490,2009-01-26 22:30:00,Ios,Android,Message,Low
2491,2009-01-26 22:45:00,Android,Android,Call,High
2492,2009-01-26 23:00:00,Android,Ios,Call,High
2493,2009-01-26 23:15:00,Ios,Ios,Call,High
2494,2009-01-26 23:30:00,Ios,Ios,Message,High
2495,2009-01-26 23:45:00,Android,Android,Message,High
2496,2009-01-27 00:00:00,Ios,Ios,Call,Low
2497,2009-01-27 00:15:00,Ios,Ios,Call,High
2498,2009-01-27 00:30:00,Ios,Android,Call,Low
2499,2009-01-27 00:45:00,Android,Android,Message,Low
2500,2009-01-27 01:00:00,Android,Ios,Call,High
2501,2009-01-27 01:15:00,Ios,Android,Message,High
2502,2009-01-27 01:30:00,Ios,Android,Call,Low
2503,2009-01-27 01:45:00,Android,Ios,Message,High
2504,2009-01-27 02:00:00,Ios,Android,Call,Low
2505,2009-01-27 02:15:00,Ios,Ios,Call,High
2506,2009-01-27 02:30:00,Ios,Ios,Call,High
2507,2009-01-27 02:45:00,Android,Android,Message,High
2508,2009-01-27 03:00:00,Ios,Ios,Message,High
2509,2009-01-27 03:15:00,Android,Android,Message,Low
2510,2009-01-27 03:30:00,Ios,Ios,Message,Low
2511,2009-01-27 03:45:00,Android,Android,Message,Low
2512,2009-01-27 04:00:00,Android,Android,Call,High
2513,2009-01-27 04:15:00,Android,Android,Message,High
2514,2009-01-27 04:30:00,Ios,Ios,Message,Low
2515,2009-01-27 04:45:00,Android,Android,Message,High
2516,2009-01-27 05:00:00,Ios,Android,Message,Low
2517,2009-01-27 05:15:00,Ios,Android,Message,High
2518,2009-01-27 05:30:00,Ios,Ios,Message,Low
2519,2009-01-27 05:45:00,Android,Android,Call,High
2520,2009-01-27 06:00:00,Android,Ios,Call,Low
2521,2009-01-27 06:15:00,Android,Ios,Message,Low
2522,2009-01-27 06:30:00,Android,Android,Call,Low
2523,2009-01-27 06:45:00,Ios,Ios,Call,High
2524,2009-01-27 07:00:00,Android,Android,Message,Low
2525,2009-01-27 07:15:00,Ios,Ios,Message,Low
2526,2009-01-27 07:30:00,Ios,Android,Call,Low
2527,2009-01-27 07:45:00,Android,Android,Message,High
2528,2009-01-27 08:00:00,Android,Android,Call,Low
2529,2009-01-27 08:15:00,Ios,Ios,Call,Low
2530,2009-01-27 08:30:00,Ios,Android,Call,Low
2531,2009-01-27 08:45:00,Ios,Android,Message,High
2532,2009-01-27 09:00:00,Android,Ios,Call,High
2533,2009-01-27 09:15:00,Ios,Android,Call,Low
2534,2009-01-27 09:30:00,Android,Ios,Message,High
2535,2009-01-27 09:45:00,Android,Ios,Call,High
2536,2009-01-27 10:00:00,Android,Ios,Message,Low
2537,2009-01-27 10:15:00,Ios,Ios,Message,Low
2538,2009-01-27 10:30:00,Android,Android,Message,Low
2539,2009-01-27 10:45:00,Android,Android,Call,High
2540,2009-01-27 11:00:00,Ios,Android,Message,Low
2541,2009-01-27 11:15:00,Android,Ios,Message,Low
2542,2009-01-27 11:30:00,Ios,Android,Message,Low
2543,2009-01-27 11:45:00,Android,Android,Message,High
2544,2009-01-27 12:00:00,Ios,Ios,Message,High
2545,2009-01-27 12:15:00,Ios,Ios,Message,High
2546,2009-01-27 12:30:00,Ios,Android,Message,High
2547,2009-01-27 12:45:00,Ios,Android,Call,High
2548,2009-01-27 13:00:00,Android,Ios,Message,Low
2549,2009-01-27 13:15:00,Ios,Android,Message,Low
2550,2009-01-27 13:30:00,Android,Android,Message,High
2551,2009-01-27 13:45:00,Ios,Ios,Message,Low
2552,2009-01-27 14:00:00,Ios,Ios,Message,Low
2553,2009-01-27 14:15:00,Android,Android,Message,High
2554,2009-01-27 14:30:00,Ios,Android,Message,High
2555,2009-01-27 14:45:00,Ios,Ios,Message,Low
2556,2009-01-27 15:00:00,Ios,Android,Call,High
2557,2009-01-27 15:15:00,Ios,Ios,Call,High
2558,2009-01-27 15:30:00,Ios,Android,Call,Low
2559,2009-01-27 15:45:00,Android,Android,Message,High
2560,2009-01-27 16:00:00,Ios,Android,Message,Low
2561,2009-01-27 16:15:00,Ios,Android,Message,High
2562,2009-01-27 16:30:00,Ios,Ios,Call,High
2563,2009-01-27 16:45:00,Ios,Android,Message,High
2564,2009-01-27 17:00:00,Ios,Ios,Call,Low
2565,2009-01-27 17:15:00,Ios,Android,Message,High
2566,2009-01-27 17:30:00,Ios,Android,Message,Low
2567,2009-01-27 17:45:00,Android,Ios,Call,Low
2568,2009-01-27 18:00:00,Ios,Android,Call,High
2569,2009-01-27 18:15:00,Android,Ios,Call,High
2570,2009-01-27 18:30:00,Ios,Ios,Message,Low
2571,2009-01-27 18:45:00,Ios,Ios,Call,Low
2572,2009-01-27 19:00:00,Android,Android,Message,Low
2573,2009-01-27 19:15:00,Android,Ios,Message,Low
2574,2009-01-27 19:30:00,Ios,Android,Message,Low
2575,2009-01-27 19:45:00,Android,Ios,Call,Low
2576,2009-01-27 20:00:00,Android,Ios,Message,Low
2577,2009-01-27 20:15:00,Android,Android,Message,High
2578,2009-01-27 20:30:00,Ios,Android,Message,High
2579,2009-01-27 20:45:00,Android,Ios,Call,Low
2580,2009-01-27 21:00:00,Ios,Android,Message,High
2581,2009-01-27 21:15:00,Ios,Ios,Message,Low
2582,2009-01-27 21:30:00,Android,Android,Message,Low
2583,2009-01-27 21:45:00,Ios,Ios,Message,Low
2584,2009-01-27 22:00:00,Android,Android,Message,Low
2585,2009-01-27 22:15:00,Android,Android,Call,High
2586,2009-01-27 22:30:00,Ios,Android,Message,Low
2587,2009-01-27 22:45:00,Android,Ios,Call,High
2588,2009-01-27 23:00:00,Android,Android,Message,Low
2589,2009-01-27 23:15:00,Ios,Android,Message,High
2590,2009-01-27 23:30:00,Android,Android,Message,High
2591,2009-01-27 23:45:00,Android,Ios,Message,High
2592,2009-01-28 00:00:00,Ios,Android,Call,High
2593,2009-01-28 00:15:00,Android,Android,Call,High
2594,2009-01-28 00:30:00,Android,Android,Call,High
2595,2009-01-28 00:45:00,Ios,Android,Call,High
2596,2009-01-28 01:00:00,Android,Ios,Call,High
2597,2009-01-28 01:15:00,Ios,Android,Call,High
2598,2009-01-28 01:30:00,Ios,Android,Call,High
2599,2009-01-28 01:45:00,Ios,Ios,Message,Low
2600,2009-01-28 02:00:00,Ios,Ios,Message,High
2601,2009-01-28 02:15:00,Android,Ios,Message,High
2602,2009-01-28 02:30:00,Android,Android,Message,Low
2603,2009-01-28 02:45:00,Android,Ios,Call,Low
2604,2009-01-28 03:00:00,Android,Android,Message,Low
2605,2009-01-28 03:15:00,Android,Ios,Message,Low
2606,2009-01-28 03:30:00,Ios,Android,Message,Low
2607,2009-01-28 03:45:00,Android,Android,Call,Low
2608,2009-01-28 04:00:00,Android,Android,Call,High
2609,2009-01-28 04:15:00,Ios,Ios,Call,Low
2610,2009-01-28 04:30:00,Android,Android,Call,High
2611,2009-01-28 04:45:00,Android,Android,Message,High
2612,2009-01-28 05:00:00,Android,Android,Message,Low
2613,2009-01-28 05:15:00,Android,Android,Message,Low
2614,2009-01-28 05:30:00,Android,Ios,Message,High
2615,2009-01-28 05:45:00,Ios,Android,Message,Low
2616,2009-01-28 06:00:00,Ios,Ios,Call,High
2617,2009-01-28 06:15:00,Android,Ios,Call,High
2618,2009-01-28 06:30:00,Ios,Android,Call,Low
2619,2009-01-28 06:45:00,Ios,Ios,Message,Low
2620,2009-01-28 07:00:00,Ios,Android,Call,Low
2621,2009-01-28 07:15:00,Ios,Ios,Message,High
2622,2009-01-28 07:30:00,Ios,Android,Message,High
2623,2009-01-28 07:45:00,Ios,Ios,Message,Low
2624,2009-01-28 08:00:00,Ios,Android,Message,Low
2625,2009-01-28 08:15:00,Ios,Android,Call,High
2626,2009-01-28 08:30:00,Ios,Ios,Message,High
2627,2009-01-28 08:45:00,Android,Android,Call,Low
2628,2009-01-28 09:00:00,Ios,Android,Call,High
2629,2009-01-28 09:15:00,Android,Android,Message,Low
2630,2009-01-28 09:30:00,Ios,Android,Message,High
2631,2009-01-28 09:45:00,Android,Ios,Call,Low
2632,2009-01-28 10:00:00,Android,Ios,Message,High
2633,2009-01-28 10:15:00,Ios,Android,Message,Low
2634,2009-01-28 10:30:00,Ios,Ios,Message,High
2635,2009-01-28 10:45:00,Ios,Ios,Call,Low
2636,2009-01-28 11:00:00,Ios,Ios,Message,High
2637,2009-01-28 11:15:00,Android,Ios,Message,Low
2638,2009-01-28 11:30:00,Android,Android,Message,High
2639,2009-01-28 11:45:00,Ios,Ios,Call,High
2640,2009-01-28 12:00:00,Android,Ios,Message,Low
2641,2009-01-28 12:15:00,Android,Ios,Call,Low
2642,2009-01-28 12:30:00,Android,Ios,Call,Low
2643,2009-01-28 12:45:00,Ios,Ios,Call,Low
2644,2009-01-28 13:00:00,Android,Ios,Call,High
2645,2009-01-28 13:15:00,Ios,Android,Call,High
2646,2009-01-28 13:30:00,Ios,Ios,Call,High
2647,2009-01-28 13:45:00,Android,Android,Message,Low
2648,2009-01-28 14:00:00,Ios,Ios,Message,High
2649,2009-01-28 14:15:00,Ios,Android,Message,Low
2650,2009-01-28 14:30:00,Android,Android,Call,High
2651,2009-01-28 14:45:00,Android,Ios,Call,Low
2652,2009-01-28 15:00:00,Ios,Android,Message,Low
2653,2009-01-28 15:15:00,Ios,Ios,Call,Low
2654,2009-01-28 15:30:00,Android,Android,Call,Low
2655,2009-01-28 15:45:00,Android,Android,Call,High
2656,2009-01-28 16:00:00,Ios,Android,Call,High
2657,2009-01-28 16:15:00,Android,Android,Call,Low
2658,2009-01-28 16:30:00,Android,Ios,Message,Low
2659,2009-01-28 16:45:00,Ios,Ios,Message,Low
2660,2009-01-28 17:00:00,Ios,Android,Call,Low
2661,2009-01-28 17:15:00,Android,Ios,Message,High
2662,2009-01-28 17:30:00,Android,Ios,Message,Low
2663,2009-01-28 17:45:00,Android,Android,Call,Low
2664,2009-01-28 18:00:00,Android,Ios,Message,High
2665,2009-01-28 18:15:00,Ios,Ios,Call,High
2666,2009-01-28 18:30:00,Android,Ios,Message,High
2667,2009-01-28 18:45:00,Android,Android,Message,Low
2668,2009-01-28 19:00:00,Ios,Android,Call,Low
2669,2009-01-28 19:15:00,Android,Android,Call,High
2670,2009-01-28 19:30:00,Android,Android,Call,High
2671,2009-01-28 19:45:00,Ios,Ios,Call,High
2672,2009-01-28 20:00:00,Ios,Android,Call,Low
2673,2009-01-28 20:15:00,Android,Ios,Message,Low
2674,2009-01-28 20:30:00,Android,Android,Call,Low
2675,2009-01-28 20:45:00,Ios,Android,Message,Low
2676,2009-01-28 21:00:00,Android,Android,Call,High
2677,2009-01-28 21:15:00,Android,Ios,Call,Low
2678,2009-01-28 21:30:00,Ios,Ios,Call,High
2679,2009-01-28 21:45:00,Android,Android,Call,Low
2680,2009-01-28 22:00:00,Android,Ios,Message,Low
2681,2009-01-28 22:15:00,Android,Android,Call,High
2682,2009-01-28 22:30:00,Android,Android,Message,Low
2683,2009-01-28 22:45:00,Android,Android,Message,Low
2684,2009-01-28 23:00:00,Ios,Ios,Message,High
2685,2009-01-28 23:15:00,Android,Ios,Call,High
2686,2009-01-28 23:30:00,Ios,Android,Call,High
2687,2009-01-28 23:45:00,Ios,Android,Call,High
2688,2009-01-29 00:00:00,Android,Android,Message,High
2689,2009-01-29 00:15:00,Ios,Ios,Message,High
2690,2009-01-29 00:30:00,Android,Android,Call,High
2691,2009-01-29 00:45:00,Android,Ios,Call,High
2692,2009-01-29 01:00:00,Android,Ios,Call,High
2693,2009-01-29 01:15:00,Ios,Android,Message,Low
2694,2009-01-29 01:30:00,Ios,Ios,Call,High
2695,2009-01-29 01:45:00,Ios,Android,Message,Low
2696,2009-01-29 02:00:00,Ios,Android,Call,High
2697,2009-01-29 02:15:00,Android,Android,Call,Low
2698,2009-01-29 02:30:00,Ios,Ios,Call,High
2699,2009-01-29 02:45:00,Ios,Android,Message,High
2700,2009-01-29 03:00:00,Android,Ios,Call,Low
2701,2009-01-29 03:15:00,Ios,Android,Call,Low
2702,2009-01-29 03:30:00,Ios,Android,Message,High
2703,2009-01-29 03:45:00,Ios,Ios,Message,Low
2704,2009-01-29 04:00:00,Ios,Android,Call,High
2705,2009-01-29 04:15:00,Android,Ios,Call,Low
2706,2009-01-29 04:30:00,Android,Ios,Call,Low
2707,2009-01-29 04:45:00,Android,Android,Call,High
2708,2009-01-29 05:00:00,Ios,Ios,Message,Low
2709,2009-01-29 05:15:00,Ios,Android,Message,Low
2710,2009-01-29 05:30:00,Android,Android,Call,Low
2711,2009-01-29 05:45:00,Android,Ios,Message,Low
2712,2009-01-29 06:00:00,Android,Ios,Message,High
2713,2009-01-29 06:15:00,Ios,Android,Message,High
2714,2009-01-29 06:30:00,Android,Ios,Call,High
2715,2009-01-29 06:45:00,Android,Android,Call,Low
2716,2009-01-29 07:00:00,Ios,Android,Message,High
2717,2009-01-29 07:15:00,Android,Ios,Message,High
2718,2009-01-29 07:30:00,Ios,Android,Call,Low
2719,2009-01-29 07:45:00,Ios,Android,Message,High
2720,2009-01-29 08:00:00,Ios,Ios,Call,High
2721,2009-01-29 08:15:00,Ios,Android,Message,Low
2722,2009-01-29 08:30:00,Ios,Android,Message,High
2723,2009-01-29 08:45:00,Ios,Ios,Message,High
2724,2009-01-29 09:00:00,Ios,Ios,Message,High
2725,2009-01-29 09:15:00,Android,Android,Call,High
2726,2009-01-29 09:30:00,Ios,Ios,Message,Low
2727,2009-01-29 09:45:00,Ios,Ios,Call,Low
2728,2009-01-29 10:00:00,Android,Android,Message,Low
2729,2009-01-29 10:15:00,Android,Ios,Call,High
2730,2009-01-29 10:30:00,Android,Android,Call,High
2731,2009-01-29 10:45:00,Android,Ios,Message,High
2732,2009-01-29 11:00:00,Ios,Android,Message,High
2733,2009-01-29 11:15:00,Android,Ios,Message,High
2734,2009-01-29 11:30:00,Android,Android,Call,Low
2735,2009-01-29 11:45:00,Android,Ios,Message,Low
2736,2009-01-29 12:00:00,Ios,Android,Call,High
2737,2009-01-29 12:15:00,Ios,Ios,Message,Low
2738,2009-01-29 12:30:00,Android,Android,Message,High
2739,2009-01-29 12:45:00,Android,Ios,Message,Low
2740,2009-01-29 13:00:00,Ios,Android,Call,Low
2741,2009-01-29 13:15:00,Android,Ios,Message,Low
2742,2009-01-29 13:30:00,Android,Android,Call,Low
2743,2009-01-29 13:45:00,Android,Ios,Call,Low
2744,2009-01-29 14:00:00,Ios,Ios,Message,Low
2745,2009-01-29 14:15:00,Android,Android,Message,High
2746,2009-01-29 14:30:00,Ios,Android,Call,Low
2747,2009-01-29 14:45:00,Android,Ios,Message,Low
2748,2009-01-29 15:00:00,Ios,Android,Message,Low
2749,2009-01-29 15:15:00,Ios,Android,Message,Low
2750,2009-01-29 15:30:00,Ios,Android,Call,High
2751,2009-01-29 15:45:00,Android,Ios,Message,High
2752,2009-01-29 16:00:00,Ios,Ios,Call,Low
2753,2009-01-29 16:15:00,Android,Ios,Call,Low
2754,2009-01-29 16:30:00,Android,Android,Call,High
2755,2009-01-29 16:45:00,Android,Android,Message,High
2756,2009-01-29 17:00:00,Ios,Ios,Message,High
2757,2009-01-29 17:15:00,Android,Android,Call,Low
2758,2009-01-29 17:30:00,Ios,Ios,Call,High
2759,2009-01-29 17:45:00,Ios,Android,Call,High
2760,2009-01-29 18:00:00,Android,Android,Call,High
2761,2009-01-29 18:15:00,Android,Ios,Message,Low
2762,2009-01-29 18:30:00,Android,Ios,Message,High
2763,2009-01-29 18:45:00,Ios,Android,Message,High
2764,2009-01-29 19:00:00,Android,Ios,Message,Low
2765,2009-01-29 19:15:00,Android,Android,Message,Low
2766,2009-01-29 19:30:00,Android,Android,Call,Low
2767,2009-01-29 19:45:00,Ios,Android,Call,High
2768,2009-01-29 20:00:00,Ios,Android,Message,High
2769,2009-01-29 20:15:00,Ios,Android,Call,High
2770,2009-01-29 20:30:00,Ios,Android,Message,High
2771,2009-01-29 20:45:00,Android,Ios,Call,High
2772,2009-01-29 21:00:00,Android,Ios,Call,High
2773,2009-01-29 21:15:00,Ios,Android,Message,High
2774,2009-01-29 21:30:00,Ios,Ios,Call,High
2775,2009-01-29 21:45:00,Android,Ios,Message,Low
2776,2009-01-29 22:00:00,Ios,Ios,Call,High
2777,2009-01-29 22:15:00,Android,Ios,Message,High
2778,2009-01-29 22:30:00,Android,Ios,Message,High
2779,2009-01-29 22:45:00,Android,Android,Call,Low
2780,2009-01-29 23:00:00,Android,Android,Message,High
2781,2009-01-29 23:15:00,Android,Android,Call,High
2782,2009-01-29 23:30:00,Ios,Ios,Call,High
2783,2009-01-29 23:45:00,Android,Ios,Call,High
2784,2009-01-30 00:00:00,Android,Ios,Call,High
2785,2009-01-30 00:15:00,Ios,Android,Call,Low
2786,2009-01-30 00:30:00,Ios,Ios,Call,Low
2787,2009-01-30 00:45:00,Ios,Ios,Message,High
2788,2009-01-30 01:00:00,Ios,Android,Message,High
2789,2009-01-30 01:15:00,Ios,Android,Call,High
2790,2009-01-30 01:30:00,Ios,Ios,Call,Low
2791,2009-01-30 01:45:00,Android,Android,Call,Low
2792,2009-01-30 02:00:00,Ios,Android,Message,High
2793,2009-01-30 02:15:00,Ios,Ios,Call,Low
2794,2009-01-30 02:30:00,Android,Ios,Call,Low
2795,2009-01-30 02:45:00,Android,Ios,Call,Low
2796,2009-01-30 03:00:00,Android,Ios,Call,Low
2797,2009-01-30 03:15:00,Ios,Ios,Call,High
2798,2009-01-30 03:30:00,Android,Ios,Call,Low
2799,2009-01-30 03:45:00,Ios,Ios,Message,Low
2800,2009-01-30 04:00:00,Android,Android,Message,Low
2801,2009-01-30 04:15:00,Ios,Ios,Call,Low
2802,2009-01-30 04:30:00,Android,Android,Call,High
2803,2009-01-30 04:45:00,Ios,Ios,Message,High
2804,2009-01-30 05:00:00,Ios,Android,Call,High
2805,2009-01-30 05:15:00,Android,Ios,Call,High
2806,2009-01-30 05:30:00,Android,Ios,Message,Low
2807,2009-01-30 05:45:00,Ios,Ios,Message,Low
2808,2009-01-30 06:00:00,Ios,Android,Message,Low
2809,2009-01-30 06:15:00,Ios,Android,Message,High
2810,2009-01-30 06:30:00,Ios,Android,Call,Low
2811,2009-01-30 06:45:00,Ios,Android,Call,High
2812,2009-01-30 07:00:00,Android,Ios,Message,High
2813,2009-01-30 07:15:00,Android,Android,Message,High
2814,2009-01-30 07:30:00,Android,Android,Call,High
2815,2009-01-30 07:45:00,Ios,Android,Message,Low
2816,2009-01-30 08:00:00,Android,Android,Message,High
2817,2009-01-30 08:15:00,Android,Ios,Message,High
2818,2009-01-30 08:30:00,Android,Android,Call,Low
2819,2009-01-30 08:45:00,Ios,Android,Call,Low
2820,2009-01-30 09:00:00,Android,Ios,Message,High
2821,2009-01-30 09:15:00,Ios,Android,Call,High
2822,2009-01-30 09:30:00,Android,Ios,Call,Low
2823,2009-01-30 09:45:00,Android,Android,Call,Low
2824,2009-01-30 10:00:00,Android,Android,Call,Low
2825,2009-01-30 10:15:00,Ios,Ios,Call,High
2826,2009-01-30 10:30:00,Android,Ios,Message,Low
2827,2009-01-30 10:45:00,Android,Ios,Message,High
2828,2009-01-30 11:00:00,Ios,Ios,Call,Low
2829,2009-01-30 11:15:00,Android,Ios,Message,High
2830,2009-01-30 11:30:00,Ios,Ios,Message,High
2831,2009-01-30 11:45:00,Ios,Ios,Message,High
2832,2009-01-30 12:00:00,Ios,Android,Call,High
2833,2009-01-30 12:15:00,Android,Android,Call,High
2834,2009-01-30 12:30:00,Ios,Ios,Message,High
2835,2009-01-30 12:45:00,Android,Ios,Message,Low
2836,2009-01-30 13:00:00,Ios,Ios,Call,Low
2837,2009-01-30 13:15:00,Ios,Android,Message,Low
2838,2009-01-30 13:30:00,Ios,Android,Message,High
2839,2009-01-30 13:45:00,Android,Android,Message,High
2840,2009-01-30 14:00:00,Ios,Ios,Call,Low
2841,2009-01-30 14:15:00,Ios,Android,Call,Low
2842,2009-01-30 14:30:00,Ios,Android,Call,Low
2843,2009-01-30 14:45:00,Ios,Android,Message,Low
2844,2009-01-30 15:00:00,Ios,Ios,Call,Low
2845,2009-01-30 15:15:00,Ios,Ios,Message,Low
2846,2009-01-30 15:30:00,Ios,Android,Message,Low
2847,2009-01-30 15:45:00,Android,Ios,Call,Low
2848,2009-01-30 16:00:00,Ios,Android,Call,High
2849,2009-01-30 16:15:00,Android,Android,Message,High
2850,2009-01-30 16:30:00,Android,Android,Call,High
2851,2009-01-30 16:45:00,Ios,Android,Call,High
2852,2009-01-30 17:00:00,Android,Ios,Call,Low
2853,2009-01-30 17:15:00,Android,Ios,Call,Low
2854,2009-01-30 17:30:00,Android,Android,Call,High
2855,2009-01-30 17:45:00,Ios,Ios,Call,Low
2856,2009-01-30 18:00:00,Android,Android,Message,Low
2857,2009-01-30 18:15:00,Ios,Ios,Message,High
2858,2009-01-30 18:30:00,Android,Android,Message,Low
2859,2009-01-30 18:45:00,Ios,Android,Call,High
2860,2009-01-30 19:00:00,Android,Android,Call,High
2861,2009-01-30 19:15:00,Ios,Android,Message,Low
2862,2009-01-30 19:30:00,Android,Ios,Message,Low
2863,2009-01-30 19:45:00,Ios,Ios,Call,High
2864,2009-01-30 20:00:00,Android,Android,Message,High
2865,2009-01-30 20:15:00,Android,Ios,Call,Low
2866,2009-01-30 20:30:00,Android,Android,Message,Low
2867,2009-01-30 20:45:00,Android,Android,Message,High
2868,2009-01-30 21:00:00,Ios,Ios,Message,High
2869,2009-01-30 21:15:00,Android,Ios,Call,High
2870,2009-01-30 21:30:00,Ios,Ios,Call,Low
2871,2009-01-30 21:45:00,Android,Android,Call,Low
2872,2009-01-30 22:00:00,Ios,Ios,Message,High
2873,2009-01-30 22:15:00,Ios,Android,Call,Low
2874,2009-01-30 22:30:00,Android,Ios,Call,Low
2875,2009-01-30 22:45:00,Android,Android,Message,Low
2876,2009-01-30 23:00:00,Ios,Android,Message,High
2877,2009-01-30 23:15:00,Android,Ios,Call,Low
2878,2009-01-30 23:30:00,Android,Android,Call,High
2879,2009-01-30 23:45:00,Ios,Ios,Message,Low
2880,2009-01-31 00:00:00,Ios,Android,Message,High
2881,2009-01-31 00:15:00,Ios,Ios,Call,High
2882,2009-01-31 00:30:00,Ios,Android,Message,High
2883,2009-01-31 00:45:00,Android,Ios,Message,High
2884,2009-01-31 01:00:00,Ios,Android,Message,Low
2885,2009-01-31 01:15:00,Ios,Ios,Message,High
2886,2009-01-31 01:30:00,Ios,Android,Message,Low
2887,2009-01-31 01:45:00,Android,Ios,Message,Low
2888,2009-01-31 02:00:00,Ios,Ios,Message,High
2889,2009-01-31 02:15:00,Android,Android,Call,Low
2890,2009-01-31 02:30:00,Android,Android,Message,High
2891,2009-01-31 02:45:00,Android,Android,Message,Low
2892,2009-01-31 03:00:00,Ios,Android,Message,High
2893,2009-01-31 03:15:00,Ios,Android,Message,Low
2894,2009-01-31 03:30:00,Android,Android,Call,Low
2895,2009-01-31 03:45:00,Ios,Android,Message,High
2896,2009-01-31 04:00:00,Android,Android,Call,Low
2897,2009-01-31 04:15:00,Ios,Ios,Message,High
2898,2009-01-31 04:30:00,Ios,Android,Message,High
2899,2009-01-31 04:45:00,Android,Android,Message,Low
2900,2009-01-31 05:00:00,Ios,Ios,Message,High
2901,2009-01-31 05:15:00,Android,Android,Call,High
2902,2009-01-31 05:30:00,Ios,Android,Call,High
2903,2009-01-31 05:45:00,Ios,Android,Call,High
2904,2009-01-31 06:00:00,Ios,Android,Message,High
2905,2009-01-31 06:15:00,Ios,Android,Message,Low
2906,2009-01-31 06:30:00,Ios,Ios,Call,High
2907,2009-01-31 06:45:00,Android,Android,Call,Low
2908,2009-01-31 07:00:00,Ios,Android,Message,Low
2909,2009-01-31 07:15:00,Android,Android,Call,High
2910,2009-01-31 07:30:00,Android,Ios,Message,High
2911,2009-01-31 07:45:00,Android,Ios,Message,Low
2912,2009-01-31 08:00:00,Android,Android,Call,High
2913,2009-01-31 08:15:00,Android,Ios,Call,High
2914,2009-01-31 08:30:00,Android,Android,Message,High
2915,2009-01-31 08:45:00,Ios,Ios,Message,High
2916,2009-01-31 09:00:00,Ios,Android,Call,Low
2917,2009-01-31 09:15:00,Android,Ios,Call,High
2918,2009-01-31 09:30:00,Android,Ios,Call,Low
2919,2009-01-31 09:45:00,Ios,Android,Call,Low
2920,2009-01-31 10:00:00,Ios,Android,Call,High
2921,2009-01-31 10:15:00,Ios,Android,Message,Low
2922,2009-01-31 10:30:00,Ios,Ios,Call,High
2923,2009-01-31 10:45:00,Ios,Android,Message,Low
2924,2009-01-31 11:00:00,Android,Android,Message,High
2925,2009-01-31 11:15:00,Ios,Ios,Message,High
2926,2009-01-31 11:30:00,Ios,Ios,Message,Low
2927,2009-01-31 11:45:00,Android,Ios,Call,High
2928,2009-01-31 12:00:00,Ios,Android,Message,High
2929,2009-01-31 12:15:00,Android,Ios,Call,High
2930,2009-01-31 12:30:00,Ios,Ios,Call,High
2931,2009-01-31 12:45:00,Android,Ios,Message,Low
2932,2009-01-31 13:00:00,Android,Ios,Call,Low
2933,2009-01-31 13:15:00,Android,Android,Call,High
2934,2009-01-31 13:30:00,Ios,Ios,Call,High
2935,2009-01-31 13:45:00,Ios,Android,Call,Low
2936,2009-01-31 14:00:00,Android,Android,Message,Low
2937,2009-01-31 14:15:00,Ios,Android,Call,Low
2938,2009-01-31 14:30:00,Android,Ios,Call,High
2939,2009-01-31 14:45:00,Android,Android,Message,Low
2940,2009-01-31 15:00:00,Ios,Ios,Call,Low
2941,2009-01-31 15:15:00,Android,Android,Call,Low
2942,2009-01-31 15:30:00,Ios,Ios,Call,Low
2943,2009-01-31 15:45:00,Android,Ios,Call,Low
2944,2009-01-31 16:00:00,Ios,Android,Message,High
2945,2009-01-31 16:15:00,Android,Ios,Call,High
2946,2009-01-31 16:30:00,Ios,Android,Call,High
2947,2009-01-31 16:45:00,Android,Android,Message,High
2948,2009-01-31 17:00:00,Ios,Ios,Call,Low
2949,2009-01-31 17:15:00,Android,Android,Call,High
2950,2009-01-31 17:30:00,Ios,Android,Message,Low
2951,2009-01-31 17:45:00,Ios,Ios,Call,High
2952,2009-01-31 18:00:00,Ios,Ios,Call,High
2953,2009-01-31 18:15:00,Ios,Ios,Call,High
2954,2009-01-31 18:30:00,Android,Android,Call,Low
2955,2009-01-31 18:45:00,Android,Ios,Call,High
2956,2009-01-31 19:00:00,Ios,Android,Call,High
2957,2009-01-31 19:15:00,Ios,Android,Call,High
2958,2009-01-31 19:30:00,Ios,Android,Call,High
2959,2009-01-31 19:45:00,Android,Android,Call,High
2960,2009-01-31 20:00:00,Ios,Android,Call,High
2961,2009-01-31 20:15:00,Android,Android,Message,High
2962,2009-01-31 20:30:00,Ios,Ios,Message,Low
2963,2009-01-31 20:45:00,Ios,Ios,Call,High
2964,2009-01-31 21:00:00,Android,Ios,Message,Low
2965,2009-01-31 21:15:00,Ios,Android,Message,High
2966,2009-01-31 21:30:00,Ios,Ios,Message,High
2967,2009-01-31 21:45:00,Android,Android,Call,Low
2968,2009-01-31 22:00:00,Ios,Android,Message,High
2969,2009-01-31 22:15:00,Ios,Ios,Message,Low
2970,2009-01-31 22:30:00,Ios,Ios,Message,Low
2971,2009-01-31 22:45:00,Android,Android,Message,Low
2972,2009-01-31 23:00:00,Android,Android,Call,High
2973,2009-01-31 23:15:00,Android,Android,Message,Low
2974,2009-01-31 23:30:00,Ios,Android,Message,Low
2975,2009-01-31 23:45:00,Android,Android,Call,High
2976,2009-02-01 00:00:00,Android,Android,Call,Low
